## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-E66CC7F8-0B51-45AB-BCA9-AE559CDBB1A1,write data,entity,sid-0901957F-3D3F-4923-8272-D15F752C2D97,
sid-758642BD-C396-43B6-997B-F43B500A65AF,ask Charles to write amount in register,entity,sid-F8BE11B8-23DC-41C9-BDB6-B256AA4AF47F,
sid-78B5DDD5-3B15-4B09-964C-78C9434CC8C3,add new member to register,entity,sid-C3FAB147-21B9-485A-8EDC-79EADC521FF7,
sid-EB5CBF15-2134-4697-8DF8-63539C6468CC,write fee-amount to register,entity,sid-758642BD-C396-43B6-997B-F43B500A65AF,
sid-53F990BD-606D-4C58-AA28-4373242CEF92,print membership card with all data,entity,sid-7B7C35A6-3313-4B36-94CF-A7C167586AD9,
sid-E61E19F0-49E2-4836-B183-6D57DF650B1B,send card to new member,end,sid-53F990BD-606D-4C58-AA28-4373242CEF92,
sid-F8BE11B8-23DC-41C9-BDB6-B256AA4AF47F,calculate fee,entity,sid-E66CC7F8-0B51-45AB-BCA9-AE559CDBB1A1,
sid-C3FAB147-21B9-485A-8EDC-79EADC521FF7,hands letter to Charles,entity,sid-E66CC7F8-0B51-45AB-BCA9-AE559CDBB1A1,
sid-79FCF658-EBC4-42FA-8386-3A0AE3E1E7DC,überprüfe ob informationen komplett sind,entity,sid-255B55AD-47C2-427B-8B24-42BDF7D06979,Nein
sid-79FCF658-EBC4-42FA-8386-3A0AE3E1E7DC,überprüfe ob informationen komplett sind,entity,sid-3F6BBB15-7558-4FCE-B346-C6EADD86C057,
sid-7B7C35A6-3313-4B36-94CF-A7C167586AD9,prepare invoice for new members,entity,sid-78B5DDD5-3B15-4B09-964C-78C9434CC8C3,
sid-7B7C35A6-3313-4B36-94CF-A7C167586AD9,prepare invoice for new members,entity,sid-EB5CBF15-2134-4697-8DF8-63539C6468CC,
