## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-7F9D2D12-AB37-494E-9D72-1483A99E1168,record position against stored position in GovSource,entity,sid-799C2E94-8C92-4CBB-B887-07B6361D2F8E,
sid-26752CE1-1C40-4C75-823F-E12E31988A10,condition,condition,sid-7F9D2D12-AB37-494E-9D72-1483A99E1168,
sid-773F7731-ACD3-4BB7-80A1-089B4D9C65F8,complete business case,entity,sid-26752CE1-1C40-4C75-823F-E12E31988A10,variations
sid-D4EBD3A7-5103-420C-A847-855822006385,condition,condition,sid-0F58F1A2-BB17-497E-845E-085E335E05A3,
sid-5DE31EF3-79E1-4C6A-A3F0-31AE55609FE0,medical assessment not applicable,entity,sid-D4EBD3A7-5103-420C-A847-855822006385,
sid-A5AE5858-15B2-4376-A0F9-E87FC00DB915,medical assessment applicable,entity,sid-D4EBD3A7-5103-420C-A847-855822006385,12%
sid-FC7D9DA6-6965-48D0-A98C-267DC0B3E265,Preferred Candidate's medical assessments,entity,sid-A5AE5858-15B2-4376-A0F9-E87FC00DB915,
sid-9371F365-E259-4399-9208-A819F5A3456E,condition,condition,sid-FC7D9DA6-6965-48D0-A98C-267DC0B3E265,
sid-839B3F48-1E3B-4112-8488-20BEB02360F4,RM liases with HR rep to confirm offer to candidate,entity,sid-64A1F4A7-6BA9-4C76-BF63-4A3C4BE925F3,
sid-751F2235-0DEA-45FB-8C37-6FDD220181F5,contact next on shortlist,entity,sid-9371F365-E259-4399-9208-A819F5A3456E,assessment is not satisfactory
sid-B2A40E20-5C1E-4FEB-9533-957D6C61D2CC,RM makes formal verbal offer of emplyoment,entity,sid-839B3F48-1E3B-4112-8488-20BEB02360F4,
sid-7838EB45-407D-4B37-A5C7-26BE726A697F,condition,condition,sid-B2A40E20-5C1E-4FEB-9533-957D6C61D2CC,
sid-2EC5CE6E-2DC3-46E6-A0FA-9FF3BFBE1EAC,RM creates formal written offer to candidate,entity,sid-7838EB45-407D-4B37-A5C7-26BE726A697F,candidate accepts
sid-BDE728B0-BEDB-4994-840E-C560D600FD77,condition,condition,sid-636B993B-F801-42F9-BB40-9150EBEF71B6,
sid-D865F39E-B305-497E-9DD2-9208B9C42172,renegotioates,entity,sid-BDE728B0-BEDB-4994-840E-C560D600FD77,40%
sid-ABB67163-A0A7-45B6-A55F-3674F7649627,accepts,entity,sid-BDE728B0-BEDB-4994-840E-C560D600FD77,
sid-62029291-2F86-4583-A283-98B25BA9334C,condition,condition,sid-D865F39E-B305-497E-9DD2-9208B9C42172,
sid-6132067C-0216-4955-96FF-F9A10A4E4C47,identify next candidate on shortlist,entity,sid-62029291-2F86-4583-A283-98B25BA9334C,unsuccessful renegotiation
sid-64A1F4A7-6BA9-4C76-BF63-4A3C4BE925F3,TS HR co-ordinator informs RM,entity,sid-5DE31EF3-79E1-4C6A-A3F0-31AE55609FE0,
sid-64A1F4A7-6BA9-4C76-BF63-4A3C4BE925F3,TS HR co-ordinator informs RM,entity,sid-9371F365-E259-4399-9208-A819F5A3456E,assessment is fine
sid-0F58F1A2-BB17-497E-845E-085E335E05A3,Appointment Approval carried forward,entity,sid-26752CE1-1C40-4C75-823F-E12E31988A10,no variations
sid-0F58F1A2-BB17-497E-845E-085E335E05A3,Appointment Approval carried forward,entity,sid-773F7731-ACD3-4BB7-80A1-089B4D9C65F8,
sid-764B7359-4BA2-4BAF-9E71-826074E6C17F,end,end,sid-ABB67163-A0A7-45B6-A55F-3674F7649627,
sid-764B7359-4BA2-4BAF-9E71-826074E6C17F,end,end,sid-62029291-2F86-4583-A283-98B25BA9334C,successful renegotiation
sid-371997D3-FC4A-41E0-B0BA-ABEE7665BC22,approve form,entity,sid-D6C0646B-B04B-4787-A7B5-167C013463DD,approver is existing employee of client
sid-371997D3-FC4A-41E0-B0BA-ABEE7665BC22,approve form,entity,sid-B47852A6-467F-4DC4-90DF-7F7C92D58AB2,
sid-79117A68-481B-456D-A839-54E050926B47,commencement pack is sent,entity,sid-2EC5CE6E-2DC3-46E6-A0FA-9FF3BFBE1EAC,
sid-844119A1-891D-4AFF-8BD3-F3ED94C39D90,letter of appointment sent,entity,sid-2EC5CE6E-2DC3-46E6-A0FA-9FF3BFBE1EAC,
sid-6716D35F-DD59-42B9-84B0-CD9D72039820,condition,condition,sid-8BA9B7BA-71EE-4D17-8CCB-8A294FEEE3CE,
sid-6716D35F-DD59-42B9-84B0-CD9D72039820,condition,condition,sid-751F2235-0DEA-45FB-8C37-6FDD220181F5,
sid-6716D35F-DD59-42B9-84B0-CD9D72039820,condition,condition,sid-7838EB45-407D-4B37-A5C7-26BE726A697F,candidate declines
sid-6716D35F-DD59-42B9-84B0-CD9D72039820,condition,condition,sid-6132067C-0216-4955-96FF-F9A10A4E4C47,
sid-636B993B-F801-42F9-BB40-9150EBEF71B6,candidate receives documents,entity,sid-79117A68-481B-456D-A839-54E050926B47,
sid-636B993B-F801-42F9-BB40-9150EBEF71B6,candidate receives documents,entity,sid-844119A1-891D-4AFF-8BD3-F3ED94C39D90,
sid-80BFB85B-62CE-4C7C-B11D-897CC323AAE5,recruitment manager sends Appointment Approval form,entity,sid-EA87EA41-FC04-4B46-A8EF-DE979140CBC3,has not
sid-80BFB85B-62CE-4C7C-B11D-897CC323AAE5,recruitment manager sends Appointment Approval form,entity,sid-E3B78C3A-6E95-447A-961D-FB2973F890D9,
